time,signal
5.861586158615862382e-08,3.593061728789389009e-01
5.862586258625863500e-08,3.911516068741534013e-01
5.863586358635863956e-08,4.160279287611455268e-01
5.864586458645865073e-08,4.221222724400116588e-01
5.865586558655866191e-08,3.863416096955257228e-01
5.866586658665867309e-08,3.126837490746146586e-01
5.867586758675868426e-08,2.084215331720704056e-01
5.868586858685868882e-08,8.339393781477123790e-02
5.869586958695870000e-08,-5.091603334003366038e-02
5.870587058705871118e-08,-1.824307798746090670e-01
5.871587158715872235e-08,-2.995594078326849208e-01
5.872587258725873353e-08,-3.922145194392310796e-01
5.873587358735874471e-08,-4.526757253918883839e-01
5.874587458745874927e-08,-4.762264470512185821e-01
5.875587558755876044e-08,-4.615121063097447074e-01
5.876587658765877162e-08,-4.105935011839885740e-01
5.877587758775878280e-08,-3.286966767950773582e-01
5.878587858785879397e-08,-2.236874522263115339e-01
5.879587958795880515e-08,-1.053225890917235397e-01
5.880588058805880971e-08,1.565166241504367672e-02
5.881588158815882088e-08,1.284707895825197566e-01
5.882588258825883206e-08,2.233056270054086523e-01
5.883588358835884324e-08,2.921142524023656040e-01
5.884588458845885441e-08,3.293187433215933324e-01
5.885588558855885897e-08,3.322503330796036658e-01
5.886588658865887015e-08,3.013281317400448023e-01
5.887588758875888133e-08,2.399608618384705683e-01
5.888588858885889250e-08,1.541857958348194779e-01
5.889588958895890368e-08,5.208207334786655457e-02
5.890589058905891486e-08,-5.698518029150425462e-02
5.891589158915891942e-08,-1.632196466251818190e-01
5.892589258925893059e-08,-2.572698631268814373e-01
5.893589358935894177e-08,-3.310485295268365546e-01
5.894589458945895295e-08,-3.784236416724985341e-01
5.895589558955896412e-08,-3.957227880103517115e-01
5.896589658965897530e-08,-3.820096508611823261e-01
5.897589758975897986e-08,-3.391127380959101378e-01
5.898589858985899103e-08,-2.714087075394601700e-01
5.899589958995900221e-08,-1.853843316157200993e-01
5.900590059005901339e-08,-8.902027597228330535e-02
5.901590159015902456e-08,8.031524738891146140e-03
5.902590259025902912e-08,1.535715994124505490e-01
5.903590359035904030e-08,2.782566073970455522e-01
5.904590459045905148e-08,3.714581044082166938e-01
5.905590559055906265e-08,4.255461370867604787e-01
5.906590659065907383e-08,4.365055312328608439e-01
5.907590759075908501e-08,4.042198698324923067e-01
5.908590859085908957e-08,3.725531428326501193e-01
5.909590959095910074e-08,3.197111923934635169e-01
5.910591059105911192e-08,2.352303501061200064e-01
5.911591159115912309e-08,1.272183454661772739e-01
5.912591259125913427e-08,5.706143236057966035e-03
5.913591359135914545e-08,-1.182784319853406874e-01
5.914591459145915001e-08,-2.337070025354250624e-01
5.915591559155916118e-08,-3.305272632881977590e-01
5.916591659165917236e-08,-4.005338310482765007e-01
5.917591759175918354e-08,-4.380582946521262011e-01
5.918591859185919471e-08,-4.404209390177341588e-01
5.919591959195919927e-08,-4.081088604959301480e-01
5.920592059205921045e-08,-3.446701189237114660e-01
5.921592159215922163e-08,-2.646651231245238933e-01
5.922592259225923280e-08,-1.050061533134863806e-01
5.923592359235924398e-08,5.641642393751975654e-02
5.924592459245925516e-08,2.052729559101247603e-01
5.925592559255925971e-08,3.394359188411315564e-01
5.926592659265927089e-08,4.806362519862208971e-01
5.927592759275928207e-08,5.721043482280899761e-01
5.928592859285929324e-08,6.067251397504236365e-01
5.929592959295930442e-08,5.825585563404502842e-01
5.930593059305930898e-08,5.029088457555331848e-01
5.931593159315932016e-08,3.759281123270302172e-01
5.932593259325933133e-08,2.137984063313327077e-01
5.933593359335934251e-08,3.157314003559090476e-02
5.934593459345935369e-08,-1.542128250778910525e-01
5.935593559355936486e-08,-3.270367555323610564e-01
5.936593659365936942e-08,-4.718509713466009781e-01
5.937593759375938060e-08,-5.763861778755364762e-01
5.938593859385939178e-08,-6.321829483221612644e-01
5.939593959395940295e-08,-6.352653978112166033e-01
5.940594059405941413e-08,-5.864044778026670235e-01
5.941594159415942531e-08,-4.909557017547590552e-01
5.942594259425942986e-08,-3.582940998516905839e-01
5.943594359435944104e-08,-1.393217681009638331e-01
5.944594459445945222e-08,7.655491502004647952e-02
5.945594559455946339e-08,2.770038245749298356e-01
5.946594659465947457e-08,4.303265803834225856e-01
5.947594759475947913e-08,6.062175303700465534e-01
5.948594859485949031e-08,7.205684430867862478e-01
5.949594959495950148e-08,7.644717030898201537e-01
5.950595059505951266e-08,7.354345655767760004e-01
5.951595159515952384e-08,6.374728651222404396e-01
5.952595259525953501e-08,4.806265033946896525e-01
5.953595359535953957e-08,2.799510723704501935e-01
5.954595459545955075e-08,9.681782212525566478e-02
5.955595559555956193e-08,-8.296947343579599843e-02
5.956595659565957310e-08,-2.562224611658522888e-01
5.957595759575958428e-08,-4.077281759255739213e-01
5.958595859585959545e-08,-5.245007424734606793e-01
5.959595959595960001e-08,-4.957692061175150711e-01
5.960596059605961119e-08,-4.777900872609640581e-01
5.961596159615961575e-08,-4.222298656805251738e-01
5.962596259625963354e-08,-3.347528893632972236e-01
5.963596359635963810e-08,-2.237377121462636176e-01
5.964596459645965590e-08,-9.948138321696511910e-02
5.965596559655966046e-08,2.675039747566316725e-02
5.966596659665967825e-08,1.437400923425853072e-01
5.967596759675968281e-08,2.413107380279712888e-01
5.968596859685968737e-08,3.112065565309310999e-01
5.969596959695970516e-08,3.477859973426736251e-01
5.970597059705970972e-08,3.484695529470409614e-01
5.971597159715972752e-08,3.139075478113835249e-01
5.972597259725973207e-08,2.478585878094409778e-01
5.973597359735973663e-08,2.580572899959487354e-01
5.974597459745975443e-08,1.908749376910000295e-01
5.975597559755975899e-08,1.037467361944956756e-01
5.976597659765977678e-08,4.783290412679086154e-03
5.977597759775978134e-08,-9.701734490956159807e-02
5.978597859785978590e-08,-1.925840596294144946e-01
5.979597959795980369e-08,-2.735774243571912345e-01
5.980598059805980825e-08,-3.331136964185962279e-01
5.981598159815982605e-08,-2.639135076116685408e-01
5.982598259825983061e-08,-2.283243695249914662e-01
5.983598359835984840e-08,-1.775942261479199480e-01
5.984598459845985296e-08,-1.165153116575802089e-01
5.985598559855985752e-08,2.593562779933299492e-02
5.986598659865987531e-08,1.362673531956298811e-01
5.987598759875987987e-08,2.279736252470020985e-01
5.988598859885989767e-08,2.933022679792983700e-01
5.989598959895990222e-08,3.489604361119347797e-01
5.990599059905990678e-08,4.014571772080959278e-01
5.991599159915992458e-08,4.129899831306804159e-01
5.992599259925992914e-08,3.833487903167378530e-01
5.993599359935994693e-08,3.159738461541746757e-01
5.994599459945995149e-08,2.175787707589391662e-01
5.995599559955995605e-08,9.749121083570454205e-02
5.996599659965997384e-08,-3.322493357356557514e-02
5.997599759975997840e-08,-1.627836529336948168e-01
5.998599859985999620e-08,-2.797348348679973840e-01
5.999599959996000076e-08,-3.739715735266159746e-01
6.000600060006001855e-08,-4.375985836728437106e-01
6.001600160016002311e-08,-4.656327003433624045e-01
6.002600260026002767e-08,-4.018476216891901931e-01
6.003600360036004546e-08,-3.081136109561741776e-01
6.004600460046005002e-08,-1.933243424136553146e-01
6.005600560056006781e-08,-6.806190832939448820e-02
6.006600660066007237e-08,5.637371123538259532e-02
6.007600760076007693e-08,1.689795312810345729e-01
6.008600860086009473e-08,2.600180463983670087e-01
6.009600960096009929e-08,3.218544719581118985e-01
6.010601060106011708e-08,3.495911993710636434e-01
6.011601160116012164e-08,3.414472972509641768e-01
6.012601260126012620e-08,2.988545008009534376e-01
6.013601360136014399e-08,2.262668035760790064e-01
6.014601460146014855e-08,1.307061847815628730e-01
6.015601560156016635e-08,2.108992547034542822e-02
6.016601660166017090e-08,-9.259659178888249298e-02
6.017601760176018870e-08,-2.002052873664265653e-01
6.018601860186019326e-08,-2.923272666286391708e-01
6.019601960196019782e-08,-3.611113834638995934e-01
6.020602060206021561e-08,-4.009286476092882578e-01
6.021602160216022017e-08,-4.088266921897086292e-01
6.022602260226023796e-08,-3.847382137316880946e-01
6.023602360236024252e-08,-3.314297984626620730e-01
6.024602460246024708e-08,-2.542008077725723680e-01
6.025602560256026488e-08,-1.603639375949687251e-01
6.026602660266026944e-08,-5.855777418904276055e-02
6.027602760276028723e-08,4.204445024102684836e-02
6.028602860286029179e-08,1.325577780950091267e-01
6.029602960296029635e-08,2.051666223250511734e-01
6.030603060306031414e-08,2.537956963295322499e-01
6.031603160316031870e-08,2.746135454503274564e-01
6.032603260326033650e-08,2.663274050326946973e-01
6.033603360336034105e-08,2.302474064005065046e-01
6.034603460346035885e-08,1.701190126763013066e-01
6.035603560356036341e-08,1.178278691855900590e-01
6.036603660366036797e-08,8.119399794263618131e-02
6.037603760376038576e-08,3.372207959922933485e-02
6.038603860386039032e-08,-2.016939551686969256e-02
6.039603960396040811e-08,-7.558095580357165888e-02
6.040604060406041267e-08,-1.275755446197764653e-01
6.041604160416041723e-08,-1.402930761367602586e-01
6.042604260426043503e-08,-1.205668845730284433e-01
6.043604360436043959e-08,-9.492798071205188482e-02
6.044604460446045738e-08,-6.576390106893779952e-02
6.045604560456046194e-08,-1.654560631830047715e-02
6.046604660466046650e-08,6.475359363624108577e-02
6.047604760476048429e-08,1.343351590308559662e-01
6.048604860486048885e-08,1.862693630757262520e-01
6.049604960496050664e-08,2.293217954050090490e-01
6.050605060506051120e-08,2.892210667675416125e-01
6.051605160516052900e-08,3.179488433284857751e-01
6.052605260526053356e-08,3.135784435920310753e-01
6.053605360536053812e-08,2.771523396785426363e-01
6.054605460546055591e-08,2.125310425189806118e-01
6.055605560556056047e-08,1.259954290456040127e-01
6.056605660566057826e-08,2.564260983147925721e-02
6.057605760576058282e-08,-7.936707548244040233e-02
6.058605860586058738e-08,-1.796423047244876114e-01
6.059605960596060518e-08,-2.663969930990598423e-01
6.060606060606060973e-08,-3.322163565777142002e-01
6.061606160616062753e-08,-3.716863695932897671e-01
6.062606260626063209e-08,-3.818335808408707122e-01
6.063606360636063665e-08,-3.623400949657191172e-01
6.064606460646065444e-08,-3.155191349525383604e-01
6.065606560656065900e-08,-2.460580905718717792e-01
6.066606660666067679e-08,-1.605564116896312787e-01
6.067606760676068135e-08,-6.690333090603736710e-02
6.068606860686068591e-08,2.644630698930255583e-02
6.069606960696070371e-08,1.112319622202704306e-01
6.070607060706070827e-08,1.860846488227191620e-01
6.071607160716072606e-08,2.872739366714479048e-01
6.072607260726073062e-08,3.566464791765576736e-01
6.073607360736074841e-08,3.886890879723366443e-01
6.074607460746075297e-08,3.813034949321509326e-01
6.075607560756075753e-08,3.359245370214659077e-01
6.076607660766077533e-08,2.573231276489627573e-01
6.077607760776077988e-08,1.531177045932742564e-01
6.078607860786079768e-08,3.304319120636564633e-02
6.079607960796080224e-08,-9.195299014963494166e-02
6.080608060806080680e-08,-2.107043752450689367e-01
6.081608160816082459e-08,-3.128186385929725422e-01
6.082608260826082915e-08,-3.895825521963174332e-01
6.083608360836084694e-08,-4.347003311681585380e-01
6.084608460846085150e-08,-4.448032817364921954e-01
6.085608560856085606e-08,-4.196901488763456478e-01
6.086608660866087386e-08,-3.622822126877969229e-01
6.087608760876087842e-08,-2.783027588607586145e-01
6.088608860886089621e-08,-1.757147659199073120e-01
6.089608960896090077e-08,-1.636017069363494489e-02
6.090609060906091856e-08,1.445982632654970457e-01
6.091609160916092312e-08,2.851909274047901843e-01
6.092609260926092768e-08,3.933709900753862843e-01
6.093609360936094548e-08,4.602004746136076907e-01
6.094609460946095003e-08,4.805801936119540319e-01
6.095609560956096783e-08,4.536252852713110739e-01
6.096609660966097239e-08,3.826601145689390582e-01
6.097609760976097695e-08,2.748405285964307110e-01
6.098609860986099474e-08,1.404442967442158796e-01
6.099609960996099930e-08,-8.100858380929389438e-03
6.100610061006101709e-08,-1.573603703140245280e-01
6.101610161016102165e-08,-1.657934062242225892e-01
6.102610261026102621e-08,-2.456113341993495236e-01
6.103610361036104401e-08,-3.064719756733770284e-01
6.104610461046104857e-08,-3.433612515432006851e-01
6.105610561056106636e-08,-3.534871549839728178e-01
6.106610661066107092e-08,-3.364829924327618627e-01
6.107610761076108871e-08,-2.943918268509021496e-01
6.108610861086109327e-08,-2.314378338009605296e-01
6.109610961096109783e-08,-1.536090376579938299e-01
6.110611061106111562e-08,-6.809211391786462730e-02
6.111611161116112018e-08,1.738776190920171896e-02
6.112611261126113798e-08,9.526167895008925968e-02
6.113611361136114254e-08,1.587841590270236414e-01
6.114611461146114710e-08,2.026141937633953449e-01
6.115611561156116489e-08,3.036376995920456734e-01
6.116611661166116945e-08,3.447477029370425439e-01
6.117611761176118724e-08,3.501411562852304038e-01
6.118611861186119180e-08,3.200477491074231740e-01
6.119611961196119636e-08,2.578351504660022497e-01
6.120612061206121416e-08,1.696486437883611142e-01
6.121612161216121871e-08,6.381192725739770477e-02
6.122612261226123651e-08,-1.731497012998833504e-02
6.123612361236124107e-08,-7.696590894723448484e-02
6.124612461246125886e-08,-1.329932785565270392e-01
6.125612561256126342e-08,-1.805073507738603755e-01
6.126612661266126798e-08,-2.154691225824462986e-01
6.127612761276128577e-08,-2.350311416677961229e-01
6.128612861286129033e-08,-2.377660650751118598e-01
6.129612961296130813e-08,-2.237649342993365820e-01
6.130613061306131269e-08,-1.945990441296162332e-01
6.131613161316131725e-08,-1.531514832332965537e-01
6.132613261326133504e-08,-1.033358452801550614e-01
6.133613361336133960e-08,-4.972925445259655103e-02
6.134613461346135739e-08,2.846100487427322308e-03
6.135613561356136195e-08,4.975484674913948496e-02
6.136613661366136651e-08,8.695521197821630410e-02
6.137613761376138431e-08,1.113451869446410586e-01
6.138613861386138886e-08,1.210186126324576256e-01
6.139613961396140666e-08,1.154102978095918192e-01
6.140614061406141122e-08,9.531951379606752595e-02
6.141614161416142901e-08,6.281219439009727568e-02
6.142614261426143357e-08,2.101290364483363385e-02
6.143614361436143813e-08,-2.619282331540590675e-02
6.144614461446145592e-08,-7.451763241124072235e-02
6.145614561456146048e-08,-1.196599732876600791e-01
6.146614661466147828e-08,-1.576853029377170146e-01
6.147614761476148284e-08,-1.853672400158185019e-01
6.148614861486148740e-08,-2.004592521332374255e-01
6.149614961496150519e-08,-5.844100464134962397e-02
6.150615061506150975e-08,-1.957740436998159014e-02
6.151615161516152754e-08,1.587683172897101647e-02
6.152615261526153210e-08,4.484958112174831230e-02
6.153615361536153666e-08,6.490352549427379214e-02
6.154615461546155445e-08,7.443941552758165381e-02
6.155615561556155901e-08,7.282109541638052963e-02
6.156615661566157681e-08,6.041276503645144624e-02
6.157615761576158137e-08,3.852691800390503629e-02
6.158615861586159916e-08,9.289334866587870693e-03
6.159615961596160372e-08,-2.456527050377340510e-02
6.160616061606160828e-08,-5.994748155293685987e-02
6.161616161616162607e-08,-9.369378567149093395e-02
6.162616261626163063e-08,-1.228481854422612402e-01
6.163616361636164843e-08,-1.449198566146294165e-01
6.164616461646165299e-08,-1.580945103343694702e-01
6.165616561656165754e-08,-1.806121485218126765e-01
6.166616661666167534e-08,-1.186070982928431466e-01
6.167616761676167990e-08,-5.170014443205012827e-02
6.168616861686169769e-08,1.408671419696987462e-02
6.169616961696170225e-08,7.294992379820040840e-02
6.170617061706170681e-08,1.198139816640363675e-01
6.171617161716172460e-08,1.507664779768905228e-01
6.172617261726172916e-08,1.633815250142860998e-01
6.173617361736174696e-08,1.569051428783371505e-01
6.174617461746175152e-08,1.322889186864144861e-01
6.175617561756175608e-08,9.207196322826512180e-02
6.176617661766177387e-08,4.012462259076035598e-02
6.177617761776177843e-08,-1.872062200368599869e-02
6.178617861786179622e-08,-7.911614654878326713e-02
6.179617961796180078e-08,-1.356829430004069803e-01
6.180618061806181858e-08,-1.834875772143442496e-01
6.181618161816182314e-08,-2.184702438859403573e-01
6.182618261826182769e-08,-2.377869806582031675e-01
6.183618361836184549e-08,-2.400374366604950960e-01
6.184618461846185005e-08,-2.253602919033235730e-01
6.185618561856186784e-08,-1.953904986412531297e-01
6.186618661866187240e-08,-1.530848675616582610e-01
6.187618761876187696e-08,-1.024340511663096032e-01
6.188618861886189475e-08,-4.808867927997093061e-02
6.189618961896189931e-08,5.065545787058655519e-03
6.190619061906191711e-08,5.234515633741536333e-02
6.191619161916192167e-08,8.967965744106952408e-02
6.192619261926192623e-08,1.139598495070487383e-01
6.193619361936194402e-08,1.161200860758038883e-01
6.194619461946194858e-08,1.648838096694909272e-01
6.195619561956196637e-08,1.937072070999159568e-01
6.196619661966197093e-08,2.004327151350057401e-01
6.197619761976198873e-08,1.849023692974667288e-01
6.198619861986199329e-08,1.489321937326199552e-01
6.199619961996199784e-08,9.611229227574670519e-02
6.200620062006201564e-08,-7.838815382908748824e-03
6.201620162016202020e-08,-2.287931381180028853e-02
6.202620262026203799e-08,-3.996929846909091921e-02
6.203620362036204255e-08,-5.755478436904760964e-02
6.204620462046204711e-08,-7.406868157446988565e-02
6.205620562056206490e-08,-8.806982789303827164e-02
6.206620662066206946e-08,-9.836811677590739933e-02
6.207620762076208726e-08,-1.041249151161747349e-01
6.208620862086209182e-08,-1.049203678203150525e-01
6.209620962096209638e-08,-1.007822847677197486e-01
6.210621062106211417e-08,-9.217481287713145954e-02
6.211621162116211873e-08,-7.994869280898603270e-02
6.212621262126213652e-08,-6.525826605658091584e-02
6.213621362136214108e-08,-4.945324028997165333e-02
6.214621462146215888e-08,-3.395529750889943188e-02
6.215621562156216343e-08,-2.013077209523455452e-02
6.216621662166216799e-08,-9.170751549777601472e-03
6.217621762176218579e-08,-1.989070563374428606e-03
6.218621862186219035e-08,8.531228206129614754e-04
6.219621962196220814e-08,-8.099248534233553743e-04
6.220622062206221270e-08,-6.741724318866125498e-03
6.221622162216221726e-08,-1.633245155051689379e-02
6.222622262226223505e-08,-2.866034380215158953e-02
6.223622362236223961e-08,2.160006642448489278e-02
6.224622462246225741e-08,5.491760991363765776e-02
6.225622562256226197e-08,7.833873593300556826e-02
6.226622662266226652e-08,8.998537535178773028e-02
6.227622762276228432e-08,8.905933708046546993e-02
6.228622862286228888e-08,9.198625953032034397e-02
6.229622962296230667e-08,1.212651782333968586e-01
6.230623062306231123e-08,1.348522686730249942e-01
6.231623162316232903e-08,1.318550799489582592e-01
6.232623262326233358e-08,1.128674504466183753e-01
6.233623362336233814e-08,7.988748724483547836e-02
6.234623462346235594e-08,3.611281521154340729e-02
6.235623562356236050e-08,-1.436634209417180820e-02
6.236623662366237829e-08,-6.694704732065044628e-02
6.237623762376238285e-08,-1.284632017168621798e-01
6.238623862386238741e-08,-1.163554788562926878e-01
6.239623962396240520e-08,-9.855711273320713617e-02
6.240624062406240976e-08,-7.675692571853628965e-02
6.241624162416242756e-08,-8.314369093523074628e-02
6.242624262426243212e-08,5.403425260681412462e-02
6.243624362436243667e-08,1.766524895190086097e-01
6.244624462446245447e-08,2.768256662397988732e-01
6.245624562456245903e-08,3.461274633847273852e-01
6.246624662466247682e-08,3.790322360721635198e-01
6.247624762476248138e-08,3.733468928429513056e-01
6.248624862486249917e-08,3.303391086986095515e-01
6.249624962496250373e-08,2.248915011116190410e-01
6.250625062506250829e-08,1.791569129923240022e-01
6.251625162516252609e-08,1.521180953114851520e-01
6.252625262526253065e-08,2.157618919552080072e-01
6.253625362536254844e-08,2.166821599598649506e-01
6.254625462546255300e-08,1.940225722574431544e-01
6.255625562556255756e-08,1.502567004384773863e-01
6.256625662566257535e-08,8.967819184926500986e-02
6.257625762576257991e-08,1.798450346734105712e-02
6.258625862586259771e-08,-5.825543472351975283e-02
6.259625962596260226e-08,-1.553255055823792030e-01
6.260626062606260682e-08,-1.650666543269046771e-01
6.261626162616262462e-08,-1.643708769204011710e-01
6.262626262626262918e-08,-1.535064731675515326e-01
6.263626362636264697e-08,-1.336369092847001783e-01
6.264626462646265153e-08,-1.067000602635375800e-01
6.265626562656266932e-08,-7.522126609782618656e-02
6.266626662666267388e-08,-4.207806732629520985e-02
6.267626762676267844e-08,-1.023841057192897801e-02
6.268626862686269624e-08,1.750396741087469413e-02
6.269626962696270080e-08,3.877348832122903821e-02
6.270627062706271859e-08,5.181482001775945118e-02
6.271627162716272315e-08,5.563603651225287189e-02
6.272627262726272771e-08,5.008133972422969954e-02
6.273627362736274550e-08,3.582829805156909075e-02
6.274627462746275006e-08,2.632688841133581925e-02
6.275627562756276786e-08,5.329840608586510625e-02
6.276627662766277241e-08,7.064256656805285861e-02
6.277627762776277697e-08,1.406237615104576066e-01
6.278627862786279477e-08,1.836883087746573884e-01
6.279627962796279933e-08,2.052601655722737228e-01
6.280628062806281712e-08,2.038546685745747933e-01
6.281628162816282168e-08,1.800513082812450205e-01
6.282628262826283947e-08,1.364015353832179200e-01
6.283628362836284403e-08,7.716376652468130704e-02
6.284628462846284859e-08,7.892477967952244572e-03
6.285628562856286639e-08,-6.507933561238897491e-02
6.286628662866287095e-08,-1.352163947804401190e-01
6.287628762876288874e-08,-1.963638709361950896e-01
6.288628862886289330e-08,-2.239620320498517669e-01
6.289628962896289786e-08,-1.995424679455750083e-01
6.290629062906291565e-08,-1.623094768555261025e-01
6.291629162916292021e-08,-1.158139630174463697e-01
6.292629262926293800e-08,-6.435675099190797666e-02
6.293629362936294256e-08,-1.259287655732716470e-02
6.294629462946294712e-08,3.488765312205734104e-02
6.295629562956296492e-08,7.396503841146483127e-02
6.296629662966296948e-08,1.013452031609552717e-01
6.297629762976298727e-08,1.148351485832610347e-01
6.298629862986299183e-08,1.135153486463506556e-01
6.299629962996299639e-08,9.779595947634713016e-02
6.300630063006301418e-08,6.935416602796003194e-02
6.301630163016301874e-08,3.096056814251318262e-02
6.302630263026303654e-08,-1.378782229222047170e-02
6.303630363036304110e-08,-6.080247931634433223e-02
6.304630463046305889e-08,-1.058751546721301423e-01
6.305630563056306345e-08,-1.450529088499708519e-01
6.306630663066306801e-08,-1.749831064986948070e-01
6.307630763076308580e-08,-1.931984200388952577e-01
6.308630863086309036e-08,-1.983177911061287657e-01
6.309630963096310815e-08,-1.901472180553588631e-01
6.310631063106311271e-08,-1.696734280926553706e-01
6.311631163116311727e-08,-1.389531156332934059e-01
6.312631263126313507e-08,-1.009096234819634313e-01
6.313631363136313963e-08,-5.905690460827087152e-02
6.314631463146315742e-08,-1.717664908145738120e-02
6.315631563156316198e-08,2.102190442390096045e-02
6.316631663166316654e-08,5.222900436116501705e-02
6.317631763176318433e-08,7.381956919998849953e-02
6.318631863186318889e-08,8.407209201001007715e-02
6.319631963196320669e-08,8.230319423903209586e-02
6.320632063206321124e-08,6.890758373936238523e-02
6.321632163216322904e-08,4.530175187855912250e-02
6.322632263226323360e-08,1.377830190253848293e-02
6.323632363236323816e-08,-2.271442174668669711e-02
6.324632463246325595e-08,-6.084640901234644739e-02
6.325632563256326051e-08,-1.715212387076835154e-01
6.326632663266327830e-08,-1.486219927734735990e-01
6.327632763276328286e-08,-1.173884598300645038e-01
6.328632863286328742e-08,-8.075156221816322255e-02
6.329632963296330522e-08,-4.206267370487611762e-02
6.330633063306330978e-08,-4.788513273438463162e-03
6.331633163316332757e-08,-3.932508953840338668e-03
6.332633263326333213e-08,7.649458894978941603e-02
6.333633363336333669e-08,1.441816024928604667e-01
6.334633463346335448e-08,1.933868242189782649e-01
6.335633563356335904e-08,2.201189008369185685e-01
6.336633663366337684e-08,2.224556235378206404e-01
6.337633763376338139e-08,2.006731727518574204e-01
6.338633863386339919e-08,1.571781257401478060e-01
6.339633963396340375e-08,9.625215401319943409e-02
6.340634063406340831e-08,3.101827111773912751e-02
6.341634163416342610e-08,8.210195326908599489e-02
6.342634263426343066e-08,9.989626075416113693e-02
6.343634363436344845e-08,1.041184910538055924e-01
6.344634463446345301e-08,9.466351758472106581e-02
6.345634563456345757e-08,7.263947625756062010e-02
6.346634663466347537e-08,7.633976421485265743e-03
6.347634763476347993e-08,2.353483230774826296e-02
6.348634863486349772e-08,3.266327076913923266e-02
6.349634963496350228e-08,3.434504182717403042e-02
6.350635063506350684e-08,2.857868524850958047e-02
6.351635163516352463e-08,1.602233640678566925e-02
6.352635263526352919e-08,-2.077616857489543792e-03
6.353635363536354698e-08,-2.400855706781966983e-02
6.354635463546355154e-08,-4.775253031347487936e-02
6.355635563556356934e-08,-7.117099221291145472e-02
6.356635663566357390e-08,-9.219657415201533424e-02
6.357635763576357846e-08,-1.090147489723271162e-01
6.358635863586359625e-08,-1.202195087825148195e-01
6.359635963596360081e-08,-9.666539552113716238e-02
6.360636063606361860e-08,-4.224987927592994963e-02
6.361636163616362316e-08,1.045604789312328323e-02
6.362636263626362772e-08,5.681888403428614343e-02
6.363636363636364552e-08,9.285859627308448716e-02
6.364636463646365007e-08,1.155881305834678685e-01
6.365636563656366787e-08,1.232582652082885866e-01
6.366636663666367243e-08,1.154879993145650902e-01
6.367636763676367699e-08,9.327119713507223131e-02
6.368636863686369478e-08,5.886134977388420009e-02
6.369636963696369934e-08,1.554707323081697470e-02
6.370637063706371713e-08,-3.265961286956256537e-02
6.371637163716372169e-08,-4.594995397159733902e-02
6.372637263726373949e-08,-3.908985212751786564e-02
6.373637363736374405e-08,-3.327742107433626778e-02
6.374637463746374861e-08,-2.900663155987849573e-02
6.375637563756376640e-08,-1.170500347154756898e-01
6.376637663766377096e-08,-6.400879899043822319e-02
6.377637763776378875e-08,-1.072308251683847836e-02
6.378637863786379331e-08,3.808357268080604652e-02
6.379637963796379787e-08,6.333769122302528032e-02
6.380638063806381567e-08,1.463761302787099094e-01
6.381638163816382022e-08,2.104344330834476695e-01
6.382638263826383802e-08,2.502158051028487984e-01
6.383638363836384258e-08,2.626781820073561535e-01
6.384638463846384714e-08,2.472589676890706856e-01
6.385638563856386493e-08,2.058757531680668607e-01
6.386638663866386949e-08,1.427073890418394109e-01
6.387638763876388728e-08,6.377914826139134685e-02
6.388638863886389184e-08,-2.360740532383429069e-02
6.389638963896390964e-08,-1.115462794997965079e-01
6.390639063906391420e-08,-1.922391361042813107e-01
6.391639163916391876e-08,-2.586837386003066341e-01
6.392639263926393655e-08,-3.052782675846731353e-01
6.393639363936394111e-08,-3.282896553475864732e-01
6.394639463946395890e-08,-3.261471591280386551e-01
6.395639563956396346e-08,-2.995386366214199958e-01
6.396639663966396802e-08,-2.513049052357645974e-01
6.397639763976398581e-08,-1.861455386857875094e-01
6.398639863986399037e-08,-1.101658881795710004e-01
6.399639963996400817e-08,-3.030858587320497954e-02
6.400640064006401273e-08,4.627783873386947383e-02
6.401640164016401729e-08,1.128760721109916820e-01
6.402640264026403508e-08,1.637863268697370700e-01
6.403640364036403964e-08,1.948109343491028767e-01
6.404640464046405743e-08,2.035963210055659334e-01
6.405640564056406199e-08,1.898049092605113286e-01
6.406640664066406655e-08,1.551050882334696623e-01
6.407640764076408435e-08,1.029837453134111319e-01
6.408640864086408891e-08,3.840147365755681996e-02
6.409640964096410670e-08,-3.267589585413793740e-02
6.410641064106411126e-08,-1.038255039785161010e-01
6.411641164116412905e-08,-1.687452881310642638e-01
6.412641264126413361e-08,-2.218096674599056295e-01
6.413641364136413817e-08,-2.585543178947409815e-01
6.414641464146415596e-08,-2.760485123123174178e-01
6.415641564156416052e-08,-2.731242799293015500e-01
6.416641664166417832e-08,-2.504449272315341091e-01
6.417641764176418288e-08,-2.104100337590152359e-01
6.418641864186418744e-08,-1.569085741514410492e-01
6.419641964196420523e-08,-9.494503625647918166e-02
6.420642064206420979e-08,-3.017415939420492466e-02
6.421642164216422758e-08,3.161269648994675940e-02
6.422642264226423214e-08,8.500310848996125990e-02
6.423642364236423670e-08,1.254353820137797948e-01
6.424642464246425450e-08,1.495856630503466234e-01
6.425642564256425905e-08,1.556377677433432305e-01
6.426642664266427685e-08,1.434141571780892521e-01
6.427642764276428141e-08,1.143592087298253568e-01
6.428642864286429920e-08,7.137919038785753290e-02
6.429642964296430376e-08,1.855594683346288229e-02
6.430643064306430832e-08,-3.923784736428598263e-02
6.431643164316432611e-08,-9.678584700218609282e-02
